artist,style,genre,title,text
claude-monet,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: claude-monet.
pablo-picasso,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: pablo-picasso.
nicholas-roerich,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: nicholas-roerich.
salvador-dali,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: salvador-dali.
paul-cezanne,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: paul-cezanne.
salvador-dali,Pointillism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: genre_painting. Artist: salvador-dali.
pablo-picasso,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: pablo-picasso.
pyotr-konchalovsky,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: pyotr-konchalovsky.
pablo-picasso,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: pablo-picasso.
ilya-repin,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: ilya-repin.
ilya-repin,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: ilya-repin.
rembrandt,Baroque,cityscape,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: cityscape. Artist: rembrandt.
pablo-picasso,Naive_Art_Primitivism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: nude_painting. Artist: pablo-picasso.
pablo-picasso,Expressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: cityscape. Artist: pablo-picasso.
camille-pissarro,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: camille-pissarro.
martiros-saryan,Expressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: cityscape. Artist: martiros-saryan.
pyotr-konchalovsky,Fauvism,portrait,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: portrait. Artist: pyotr-konchalovsky.
martiros-saryan,Symbolism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: cityscape. Artist: martiros-saryan.
raphael-kirchner,Art_Nouveau,illustration,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: illustration. Artist: raphael-kirchner.
salvador-dali,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: salvador-dali.
camille-pissarro,Pointillism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: genre_painting. Artist: camille-pissarro.
pablo-picasso,Synthetic_Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: portrait. Artist: pablo-picasso.
pablo-picasso,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: pablo-picasso.
john-singer-sargent,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: john-singer-sargent.
martiros-saryan,Fauvism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: sketch_and_study. Artist: martiros-saryan.
john-singer-sargent,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: john-singer-sargent.
eugene-boudin,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: eugene-boudin.
pablo-picasso,Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: nude_painting. Artist: pablo-picasso.
salvador-dali,Abstract_Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: genre_painting. Artist: salvador-dali.
pyotr-konchalovsky,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: pyotr-konchalovsky.
pablo-picasso,Symbolism,still_life,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: still_life. Artist: pablo-picasso.
pablo-picasso,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: pablo-picasso.
pablo-picasso,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: pablo-picasso.
pyotr-konchalovsky,Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: cityscape. Artist: pyotr-konchalovsky.
boris-kustodiev,Art_Nouveau,still_life,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: still_life. Artist: boris-kustodiev.
nicholas-roerich,Art_Nouveau,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: religious_painting. Artist: nicholas-roerich.
martiros-saryan,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: martiros-saryan.
salvador-dali,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: salvador-dali.
gustave-dore,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: gustave-dore.
paul-cezanne,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: paul-cezanne.
salvador-dali,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: salvador-dali.
pablo-picasso,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: pablo-picasso.
marc-chagall,Naive_Art_Primitivism,landscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: landscape. Artist: marc-chagall.
marc-chagall,Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: cityscape. Artist: marc-chagall.
eugene-boudin,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: eugene-boudin.
vincent-van-gogh,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: vincent-van-gogh.
pablo-picasso,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: pablo-picasso.
pablo-picasso,Analytical_Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: nude_painting. Artist: pablo-picasso.
ivan-aivazovsky,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: ivan-aivazovsky.
rembrandt,Baroque,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: nude_painting. Artist: rembrandt.
salvador-dali,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: salvador-dali.
claude-monet,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: claude-monet.
boris-kustodiev,Art_Nouveau,illustration,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: illustration. Artist: boris-kustodiev.
salvador-dali,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: salvador-dali.
edgar-degas,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: edgar-degas.
john-singer-sargent,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: john-singer-sargent.
salvador-dali,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: salvador-dali.
marc-chagall,Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: nude_painting. Artist: marc-chagall.
pyotr-konchalovsky,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: pyotr-konchalovsky.
pyotr-konchalovsky,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: pyotr-konchalovsky.
martiros-saryan,Fauvism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: cityscape. Artist: martiros-saryan.
camille-pissarro,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: camille-pissarro.
marc-chagall,Expressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: portrait. Artist: marc-chagall.
paul-cezanne,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: paul-cezanne.
salvador-dali,Abstract_Expressionism,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: abstract_painting. Artist: salvador-dali.
paul-cezanne,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: paul-cezanne.
pablo-picasso,Analytical_Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: portrait. Artist: pablo-picasso.
pablo-picasso,Synthetic_Cubism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: sketch_and_study. Artist: pablo-picasso.
paul-cezanne,Romanticism,still_life,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: still_life. Artist: paul-cezanne.
martiros-saryan,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: martiros-saryan.
camille-pissarro,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: camille-pissarro.
ilya-repin,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: ilya-repin.
martiros-saryan,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: martiros-saryan.
pyotr-konchalovsky,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: pyotr-konchalovsky.
boris-kustodiev,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: boris-kustodiev.
marc-chagall,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: marc-chagall.
paul-cezanne,Romanticism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: cityscape. Artist: paul-cezanne.
martiros-saryan,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: martiros-saryan.
pablo-picasso,Expressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: still_life. Artist: pablo-picasso.
gustave-dore,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: gustave-dore.
salvador-dali,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: salvador-dali.
paul-cezanne,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: paul-cezanne.
pierre-auguste-renoir,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: pierre-auguste-renoir.
martiros-saryan,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: martiros-saryan.
pierre-auguste-renoir,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: pierre-auguste-renoir.
boris-kustodiev,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: boris-kustodiev.
pablo-picasso,Synthetic_Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: genre_painting. Artist: pablo-picasso.
pyotr-konchalovsky,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: pyotr-konchalovsky.
paul-cezanne,Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: genre_painting. Artist: paul-cezanne.
salvador-dali,Expressionism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: religious_painting. Artist: salvador-dali.
boris-kustodiev,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: boris-kustodiev.
salvador-dali,Expressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: cityscape. Artist: salvador-dali.
pablo-picasso,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: pablo-picasso.
salvador-dali,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: salvador-dali.
marc-chagall,Naive_Art_Primitivism,portrait,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: portrait. Artist: marc-chagall.
marc-chagall,Naive_Art_Primitivism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: cityscape. Artist: marc-chagall.
salvador-dali,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: salvador-dali.
boris-kustodiev,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: boris-kustodiev.
pyotr-konchalovsky,Fauvism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: nude_painting. Artist: pyotr-konchalovsky.
pyotr-konchalovsky,Fauvism,landscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: landscape. Artist: pyotr-konchalovsky.
marc-chagall,Cubism,still_life,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: still_life. Artist: marc-chagall.
martiros-saryan,Fauvism,landscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: landscape. Artist: martiros-saryan.
ilya-repin,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: ilya-repin.
camille-pissarro,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: camille-pissarro.
claude-monet,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: claude-monet.
pablo-picasso,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: pablo-picasso.
marc-chagall,Naive_Art_Primitivism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: nude_painting. Artist: marc-chagall.
martiros-saryan,Symbolism,still_life,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: still_life. Artist: martiros-saryan.
boris-kustodiev,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: boris-kustodiev.
salvador-dali,Expressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: still_life. Artist: salvador-dali.
martiros-saryan,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: martiros-saryan.
pablo-picasso,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: pablo-picasso.
martiros-saryan,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: martiros-saryan.
salvador-dali,Abstract_Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: landscape. Artist: salvador-dali.
salvador-dali,Abstract_Expressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: portrait. Artist: salvador-dali.
ilya-repin,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: ilya-repin.
camille-pissarro,Pointillism,portrait,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: portrait. Artist: camille-pissarro.
pablo-picasso,Naive_Art_Primitivism,still_life,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: still_life. Artist: pablo-picasso.
pablo-picasso,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: pablo-picasso.
boris-kustodiev,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: boris-kustodiev.
edgar-degas,Impressionism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: religious_painting. Artist: edgar-degas.
salvador-dali,Realism,illustration,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: illustration. Artist: salvador-dali.
edgar-degas,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: edgar-degas.
